id,prova,área,tema,enunciado,a,b,c,d,gabarito,respostacerta,referência,comentários,imagem,incluir_na_prova
0fd49fca-9ad2-4654-8fa6-b2040fe874b4,TEOT 2025,Anatomia,Vias de acesso da coluna,"No tratamento cirúrgico do processo odontoide por via anterior, a inserção proximal do músculo esternocleidomastóideo deve ser desinserida na base do",mastoide.,zigomático.,tireoglosso.,cervical transverso.,B,zigomático.,CAMPBELL'S,"Atenção, residentes. Esta questão contém um erro anatômico significativo no gabarito fornecido (B); a resposta correta é a alternativa A (mastoide). O conceito testado é a anatomia do músculo esternocleidomastóideo (ECM), um marco vital nos acessos cervicais. O ECM tem sua origem distal no esterno e na clavícula, e sua inserção proximal (superior) é inequivocamente no processo mastoide do osso temporal e na linha nucal superior. Embora um acesso anterior padrão ao odontoide (como o retrofaríngeo alto) busque o intervalo medial ao ECM e à bainha carotídea, retraindo-os lateralmente, o conhecimento desse marco anatômico superior é essencial. O zigomático (B) não tem relação com a inserção do ECM, servindo de origem aos músculos da mastigação (como o masseter).",,False
dc30f3a5-a7e7-4815-ac85-497b62e38395,TARO 2019,Ciência Básica,Síndrome do estresse tibial medial,A fratura por estresse na diáfise da tíbia ocorre com maior frequência por forças de,tensão na cortical anterolateral.,tensão na cortical posteromedial.,compressão na cortical anterolateral.,compressão na cortical posteromedial.,D,compressão na cortical posteromedial.,ROCKWOOD'S,"O tipo predominante é uma fratura de estresse do córtex posteromedial (lado da compressão) de baixo risco, com o tipo muito menos comum sendo a de alto risco do córtex anterolateral (lado da tensão).",,False
74f5b7af-44e8-4830-b1d9-fac67c312667,TARO 2023,Ortopedia Pediátrica,Fraturas dos ossos da perna,A fratura em galho verde da metáfise proximal da tíbia em crianças usualmente é secundária à força aplicada em,varo com fratura em tensão da cortical lateral.,varo com fratura em tensão da cortical medial.,valgo com fratura em tensão da cortical lateral.,valgo com fratura em tensão da cortical medial.,D,valgo com fratura em tensão da cortical medial.,ROCKWOOD'S PED,"O mecanismo de lesão mais comum é uma força de baixa energia aplicada na face lateral do joelho estendido. O córtex da metáfise tibial medial falha em tensão, resultando frequentemente em uma fratura em galho verde incompleta.",,False
2fd60b77-42e8-4401-90b8-1c30e1c15482,TEOT 2024,Ortopedia Pediátrica,Escoliose Idiopática,"Na escoliose idiopática infantil, o método desenvolvido por MEHTA para avaliar o potencial de progressão é por meio da diferença na mensuração do ângulo entre",arcos costais e vértebra.,pedículos e processo espinhoso.,vértebra superior e vértebra apical.,vértebra apical e vértebra neutra inferior.,A,arcos costais e vértebra.,CAMPBELL'S,"Gabarito A. O prognóstico da Escoliose Idiopática Infantil (EII) (resolutiva vs. progressiva) é determinado pelo método de Mehta. Este método avalia a relação entre os arcos costais e a vértebra apical da curva. Especificamente, mede-se o ""RVAD"" (Rib Vertebral Angle Difference). Um RVAD > 20$^{\circ}$ ou uma Fase 2 de Mehta (cabeça da costela côncava sobrepondo o corpo vertebral) indicam alto risco de progressão.",,False
1bd189f8-cdf3-4aa7-8f30-477e67094c05,TARO 2015,Cirurgia do Pé e Tornozelo,Artroplastias do tornozelo,"Na artroplastia do tornozelo, as fraturas que ocorrem mais frequentemente no intra-operatório são as",do tálus.,do maléolo medial.,do maléolo posterior.,da metáfise distal da tíbia.,B,do maléolo medial.,CAMPBELL'S,A complicação intraoperatória mais frequente da artroplastia total do tornozelo é a fratura do maléolo medial ou lateral.,,False
32fe39c0-935a-440f-baa7-fc56e26fb9d6,BANCO PRÓPRIO,Ortopedia Pediátrica,Fraturas da coluna na criança,A lesão cervical em menor de 8 anos de idade é mais comum no segmento atlantoaxial devido a,cabeça menor comparada ao corpo.,facetas articulares mais verticalizadas.,maior tendência à translação posterior.,maior mobilidade por causa da frouxidão ligamentar.,D,maior mobilidade por causa da frouxidão ligamentar.,ROCKWOOD'S PED,"Gabarito correto: D. Em crianças menores de 8 anos, a maior mobilidade da coluna cervical, especialmente na junção atlantoaxial, decorre da frouxidão ligamentar e da imaturidade das estruturas ósseas e musculares.  Essa frouxidão ligamentar, combinada com a posição mais horizontalizada das facetas articulares e a maior proporção cabeça-corpo, predispõe a lesões nessa região, sendo a subluxação atlantoaxial rotatória e as fraturas occipitais e do côndilo occipital mais comuns do que as fraturas típicas em adultos.  As demais alternativas, embora possam parecer plausíveis em um contexto isolado, não são as principais responsáveis pela maior incidência de lesões atlantoaxiais nessa faixa etária.  A cabeça proporcionalmente maior e a horizontalização das facetas, por exemplo, contribuem para um tipo específico de lesão, mas não explicam a maior frequência geral.
",,False
61fb7481-7a0d-47d1-98f7-831068ec338f,BANCO PRÓPRIO,Cirurgia do Ombro e Cotovelo,Outras síndromes compressivas dos membros superiores,O ponto de compressão do nervo interósseo posterior assinalado pela seta é denominado,leash de HENRY.,canal de GUYON.,arcada de FROHSE.,arcada de STRUTHERS.,C,arcada de FROHSE.,NETTER'S,"O gabarito está correto. A compressão do nervo interósseo posterior, ramo motor do nervo radial, ocorre mais comumente na arcada de Frohse, que é a borda fibrosa proximal do músculo supinador. Essa arcada é o local mais comum de compressão do nervo interósseo posterior, levando à sua síndrome compressiva.  A arcada de Struthers é uma causa potencial de compressão do nervo mediano no braço, enquanto o canal de Guyon é o local de compressão do nervo ulnar no punho. O leash de Henry, por sua vez, são vasos que cruzam o nervo mediano no antebraço e podem estar relacionados à síndrome do pronador redondo.
",,False
5afa2791-57fb-4396-8eb9-01a8047aa20c,TARO 2019,Ortopedia Pediátrica,Fraturas dos ossos da perna,"Na fratura metafisária proximal da tíbia da criança, a deformidade em valgo frequentemente é maior aos",6 meses e melhora após um ano da lesão.,12 meses e melhora após dois anos da lesão.,18 meses e melhora após quatro anos da lesão.,24 meses e melhora após seis anos da lesão.,C,18 meses e melhora após quatro anos da lesão.,JUPITER,"Zionts e MacEwen mostraram que a deformidade máxima induzida pelo supercrescimento está presente por volta dos 18 meses após a lesão. A melhora começa a partir daí, e a melhora máxima geralmente é alcançada 4 anos após a lesão.",,False
2c2b0bbb-1b0b-435b-bb48-2a208fa0e62f,TARO 2016,Cirurgia do Quadril,Fraturas Subtrocanterianas,"Nas fraturas subtrocantéricas com desvio, o fragmento proximal está em flexão,",adução e rotação lateral.,adução e rotação medial.,abdução e rotação lateral.,abdução e rotação medial.,C,abdução e rotação lateral.,CAMPBELL'S,"Os resultados dessas inserções musculares incluem abdução, rotação externa e flexão do fragmento proximal.",,False
f8dc90dc-8b0b-48b3-8b47-7e2ef0c52cb9,TEOT 2021,Cirurgia do Quadril,Fraturas Transtrocanterianas,"Na fratura transtrocanteriana, a fragilidade da parede lateral acarreta",medialização do fêmur com aumento de offset.,lateralização do fêmur com aumento de offset.,medialização do fêmur com diminuição de offset.,lateralização do fêmur com diminuição de offset.,C,medialização do fêmur com diminuição de offset.,ROCKWOOD'S,"Gabarito correto: C.  Fraturas transtrocanterianas, especialmente as instáveis com comprometimento da parede lateral, levam à medialização do fêmur proximal. Essa medialização, por sua vez, diminui o offset femoral (a distância horizontal entre a cabeça femoral e a linha média do fêmur na diáfise), encurtando o membro e afetando a biomecânica do quadril, com impacto na abdução e aumentando o risco de impacto contra a pelve. As outras alternativas estão incorretas, pois descrevem combinações de deslocamento e alteração do offset femoral que não são observadas nesse tipo de fratura.  A lateralização do fêmur, por exemplo, seria mais característica de fraturas da cabeça femoral ou luxações, enquanto o aumento do offset femoral não é um achado comum em fraturas proximais do fêmur.
",,False
ef9e2103-7677-4a4a-875f-85800bf6ecc8,TARO 2018,Cirurgia do Quadril,Biomecânica do Quadril,"Na biomecânica do quadril, a carga na cabeça do fêmur é diminuída com a",lateralização da cabeça femoral.,medialização da cabeça femoral.,anteriorização da cabeça femoral.,posteriorização da cabeça femoral.,B,medialização da cabeça femoral.,SIZÍNIO,"Os comprimentos dos dois braços de alavanca podem ser alterados... Isso, em tese, diminui a carga sobre o quadril em até 30% (conceito da medialização da cabeça femoral de Charnley).",,False
4e557a2b-5f10-414f-b7c4-8979430a2723,TARO 2023,Ortopedia Pediátrica,Amputações,O sobrecrescimento ósseo após amputação em crianças é mais comum no,rádio e na tíbia.,rádio e na fíbula.,úmero e na tíbia.,úmero e na fíbula.,D,úmero e na fíbula.,CAMPBELL'S,"Ocorre com mais frequência no úmero e na fíbula e com menos frequência na tíbia, fêmur, rádio e ulna, nessa ordem.",,False
822d769c-49b5-4835-8ca2-e6362f9f5824,TARO 2019,Cirurgia da Mão,"Princípios de microcirurgia, retalhos microúrgicos e reimplantes","Na cobertura cutânea da mão, o pedículo do retalho da artéria interóssea posterior é identificado entre os músculos",extensor dos dedos e supinador.,extensor ulnar do carpo e supinador.,extensor dos dedos e extensor do quinto dedo.,extensor ulnar do carpo e extensor do quinto dedo.,D,extensor ulnar do carpo e extensor do quinto dedo.,CAMPBELL'S,"A artéria interóssea posterior... emite de quatro a seis ramos cutâneos, passando pelo septo entre os músculos extensor do dedo mínimo e extensor ulnar do carpo.",,False
1d83bca4-b026-40d9-9b12-279a8aaa0ed3,TEOT 2021,Cirurgia do Quadril,Vias de acesso do quadril,A via de acesso demonstrada na imagem a seguir é,HARDINGE.,KOCHER.,LUDLOFF.,SMITH-PETERSEN.,D,SMITH-PETERSEN.,CAMPBELL'S,"O gabarito está correto. A imagem demonstra a via de acesso anterolateral (Smith-Petersen), que se inicia com uma incisão longitudinal aproximadamente 7cm distal e 3cm posterior à espinha ilíaca anterossuperior e se estende distalmente ao longo da borda anterior do tensor da fáscia lata. A dissecção segue entre o tensor da fáscia lata (lateralmente) e o sartório (medialmente).  A principal vantagem dessa via é a preservação dos abdutores, minimizando a claudicação pós-operatória. As demais alternativas demonstram vias de acesso posteriores (Kocher-Langenbeck e Hardinge) e a via de acesso de Ludloff  (utilizada para luxações congênitas do quadril).
",,False
f34ab855-510a-4973-86ea-d96beed6e225,TARO 2023,Ortopedia Pediátrica,Fraturas da coluna na criança,"No diagnóstico diferencial das fraturas do atlas na criança, pode se confundir como traço de fratura a não fusão das conexões entre os arcos anterior e posterior, fusão esta que ocorre geralmente na idade de",7 anos.,9 anos.,11 anos.,13 anos.,A,7 anos.,ROCKWOOD'S,As sincondroses neurocentrais que ligam os arcos neurais ao corpo fecham-se por volta dos 7 anos de idade.,,False
6fbad529-7b8e-4638-bd26-de70e9bdd559,TARO 2019,Cirurgia do Quadril,Lesões musculares,"Na lesão do músculo do iliopsoas, a manobra de LUDLOFF é realizada com",flexão do quadril contra resistência e joelhos fletidos.,extensão do quadril contra resistência e joelhos fletidos.,flexão do quadril contra resistência e joelhos estendidos.,extensão do quadril contra resistência e joelhos estendidos.,A,flexão do quadril contra resistência e joelhos fletidos.,SIZÍNIO,A manobra de Ludloff (flexão do quadril contra resistência com o paciente sentado e de joelhos fletidos) é positiva se houver dor.,,False
99b73417-0b83-4c08-bb77-d3c798d499d1,TARO 2019,Cirurgia do Quadril,Luxações do Quadril,"Nas luxações anteriores do quadril, a estrutura que atua como fulcro para a lesão da cápsula articular é o",púbis.,ísquio.,músculo iliopsoas.,músculo retofemoral.,C,músculo iliopsoas.,ROCKWOOD'S,"Nas luxações anteriores, o psoas atua como o fulcro do quadril, e a cápsula é rompida anterior e inferiormente.",,False
bd16a126-ff6d-46ce-95d2-42165391ef45,TARO 2016,Ciência Básica,Exame Físico da Coluna,"Na semiologia da coluna lombar, o teste de SCHOBER modificado auxilia na identificação de",obliquidade pélvica dolorosa.,escoliose lombar não estruturada.,hiperlordose lombar dolorosa e estruturada.,limitação dos movimentos da coluna lombar.,D,limitação dos movimentos da coluna lombar.,OSVANDRÉ,"O teste de Schober modificado mede a flexão lombar. A distância entre duas marcas deve aumentar, indicando a mobilidade da coluna. Uma limitação nesse aumento indica restrição de movimento.",,False
09aeae2d-1ea0-4f23-8d34-3852f7c73fc9,TEOT 2025,Ortopedia Pediátrica,Fraturas da Escápula,"Um menino de 11 anos, vítima de atropelamento por carro, apresenta-se na emergência com queixa de dor no ombro esquerdo e impotência funcional. Conforme a imagem a seguir, o diagnóstico mais provável é de",fratura de úmero proximal.,fratura do colo da escápula.,pseudoluxação acromioclavicular.,rotura dos ligamentos acromioclaviculares.,C,pseudoluxação acromioclavicular.,LOVELL'S,"Gabarito C. A imagem mostra um deslocamento inferior acentuado da cabeça do úmero em relação ao acrômio. Note que a glenoide deslocou-se junto com o úmero. Isso indica que a lesão subjacente é uma fratura do colo da escápula (Opção B), fazendo com que todo o complexo glenoumeral ""caia"". Esse fenômeno radiográfico específico (a aparência de luxação AC/GH causada por uma fratura subjacente da escápula ou clavícula) é conhecido como pseudoluxação acromioclavicular (Opção C).",https://i.imgur.com/8OO9lIh.png,False
